01.01.2007   N1106
Образец: "Ni"
LiF200
Трубка: "40,0/0,100"
        Отр1            Отр2
   [мА]  [Имп/с]   [мА]  [Имп/с]
   2804     0,0    1403     0,0
   2809     101    1405    67,2
   2814     101    1408     101
   2819    67,2    1410    33,6
   2824    67,2    1413     0,0
   2829     101    1415    67,2
   2834     0,0    1418     0,0
   2839    67,2    1420    33,6
   2844     101    1422    33,6
   2849     202    1425    33,6
   2854     134    1427    67,2
   2859    67,2    1430     0,0
   2864     134    1432    67,2
   2869     134    1435     101
   2874     101    1437    33,6
   2879     101    1440     168
   2884    67,2    1442    33,6
   2889     168    1445    67,2
   2894    67,2    1447     101
   2899     101    1450    67,2
   2904    33,6    1452    33,6
   2909     101    1455     235
   2914     101    1457    67,2
   2919    67,2    1460    67,2
   2924     202    1462    67,2
   2929    67,2    1465    67,2
   2934     101    1467     101
   2939    33,6    1470    67,2
   2944    67,2    1472    67,2
   2949     168    1475    67,2
   2954    67,2    1477    33,6
   2959     101    1480     0,0
   2964     0,0    1482     0,0
   2969    67,2    1485    67,2
   2974    33,6    1487     101
   2979     101    1490    33,6
   2984     101    1492     336
   2989    67,2    1495     538
   2994     134    1498    2387
   2999     269    1500    4169
   3004     202    1502    1479
   3009     101    1505     538
   3014    67,2    1508     269
   3019    67,2    1510     101
   3024     0,0    1512     101
   3029    67,2    1515    67,2
   3034    33,6    1518     202
   3039    33,6    1520     168
   3044     134    1522     134
   3049    33,6    1525    67,2
   3054    67,2    1528     0,0
   3059    33,6    1530     101
   3064     101    1533     101
   3069    33,6    1535    67,2
   3074     0,0    1538     202
   3079     134    1540     202
   3084    33,6    1543    67,2
   3089    33,6    1545     134
   3094     101    1548     101
   3099     0,0    1550     134
   3104     336    1553     134
   3109     269    1555    67,2
   3114     0,0    1558    67,2
   3119    67,2    1560     134
   3124    33,6    1563     134
   3129     202    1565    67,2
   3134     269    1568     0,0
   3139     202    1570    33,6
   3144     134    1573    67,2
   3149     0,0    1575    67,2
